EMUL_OIL_L_TEMP_PV_VAL0,STAND_OIL_L_TEMP_PV_REAL_VAL0,GEAR_OIL_L_TEMP_PV_REAL_VAL0,EMUL_OIL_L_PR_VAL0,QUENCH_CW_FLOW_EXIT_VAL0,CAST_WHEEL_RPM_VAL0,BAR_TEMP_VAL0,QUENCH_CW_FLOW_ENTRY_VAL0,GEAR_OIL_L_PR_VAL0,STANDS_OIL_L_PR_VAL0,TUNDISH_TEMP_VAL0,RM_MOTOR_COOL_WATER__VAL0,ROLL_MILL_AMPS_VAL0,RM_COOL_WATER_FLOW_VAL0,EMULSION_LEVEL_ANALO_VAL0,   UTS,Elongation,Conductivity,%SI,%FE,%TI,%V,%AL,Furnace_Temperature
60.06428528,53.79174805,57.26960754,1.620729446,11.19410997,1.899353027,565.9040527,181.0380321,1.997133255,2.115093231,689.223877,1.226423264,389.4677734,201.2523193,1164.17627,10.8,14.8,61.7,0.09,0.18,0.001,0.003,99.701,688.9248047
60.14625549,53.83978271,57.32322693,1.605888367,11.17160324,1.902978539,549.550293,180.8905304,1.991476059,2.1118927,702.1213379,1.253837585,432.6831055,201.4169312,1167.181885,10.7,15.1,61.7,0.09,0.18,0.001,0.003,99.701,703.3967285
60.11734009,53.76316833,57.29386902,1.595335007,11.17055419,1.905596972,561.3609619,181.2206291,1.991882324,2.110010147,709.2336426,1.236461639,418.2275391,201.2679443,1166.692627,10.5,14.8,61.7,0.09,0.18,0.001,0.003,99.701,706.465332
60.22193909,53.84442139,57.37539673,1.612247467,11.10878784,1.897943139,561.5089111,180.8478058,1.993793488,2.110706329,717.9978027,1.237384796,406.7236328,201.2216797,1169.654053,10.4,15.6,61.7,0.09,0.18,0.001,0.003,99.701,726.7565918
60.48162842,53.82876587,57.38223267,1.605434418,11.11883322,1.902374268,554.3874512,181.9601723,1.99288559,2.107189178,685.6313477,1.247335434,445.4736328,201.3699951,1169.648682,10.5,14.3,61.8,0.09,0.18,0.001,0.003,99.701,722.310791
60.32246399,53.65423584,57.37716675,1.610296249,11.15450066,1.897540331,558.947876,181.4785028,1.988706589,2.109949112,686.7988281,1.277462006,400.4418945,201.5643921,1172.122803,10.5,12,61.8,0.09,0.18,0.001,0.003,99.701,719.2194824
60.36386108,53.62921143,57.40522766,1.610982895,11.18524079,1.901367188,558.3414307,180.6438465,1.993545532,2.106201172,687.6088867,1.203701019,399.6850586,201.7165527,1172.587891,11,11.4,61.7,0.09,0.18,0.001,0.003,99.701,719.9047852
60.23472595,53.55116272,57.54414368,1.618841171,11.12465064,1.906201124,563.5379639,181.3940708,1.985719681,2.109355927,689.036377,1.270338058,385.9106445,201.2894897,1174.765625,11.2,12.8,61.7,0.09,0.18,0.001,0.003,99.701,722.322998
60.16853333,53.56488037,57.59358215,1.59753418,11.13482317,1.903784156,569.7122803,182.2587361,1.985570908,2.100118637,692.1064453,1.243167877,374.7094727,201.4111328,1176.306152,10.2,15.4,61.8,0.09,0.18,0.001,0.003,99.701,723.6633301
60.16612244,53.59509277,57.62063599,1.610685349,11.14935082,1.908416748,570.5718994,181.6692378,1.979066849,2.108844757,695.0246582,1.228094101,363.8867188,201.2797852,1177.101074,10.3,15.6,61.8,0.09,0.18,0.001,0.003,99.701,725.6516113
60.10690308,53.70288086,57.64584351,1.58411026,11.13110384,1.903784156,565.9593506,183.163583,1.982517242,2.10226059,692.7609863,1.231067657,380.3100586,201.1940308,1178.191162,11,12.8,61.2,0.09,0.22,0.002,0.005,99.658,725.4069824
60.11683655,53.67781067,57.83753967,1.616708755,11.14909651,1.902374268,550.6297607,182.709888,1.978704453,2.106622696,692.9001465,1.266222,385.078125,201.3184204,1178.849854,11.2,13.5,61.2,0.09,0.22,0.002,0.005,99.658,727.5490723
60.15106201,53.65597534,57.92330933,1.619377136,11.12318833,1.906402588,550.6191406,182.1163207,1.974971771,2.103263855,701.5180664,1.259525299,376.9042969,201.2161255,1180.175537,11.2,13.1,61.1,0.09,0.22,0.002,0.005,99.658,737.2626953
60.08044434,53.81124878,58.08230591,1.604066849,11.15500929,1.901367188,564.276123,182.2114339,1.963615417,2.106239319,703.8901367,1.237890244,356.0913086,201.0938721,1182.297852,10.7,12.4,61,0.09,0.22,0.002,0.005,99.658,737.5322266
60.09074402,53.89968872,58.19309998,1.616641998,11.15504108,1.902575731,554.7844238,182.722095,1.971942902,2.109273911,687.1552734,1.203474045,360.0268555,201.1615601,1182.336914,10.4,14,61,0.09,0.22,0.002,0.005,99.658,744.1303711
60.15098572,53.85270691,58.27920532,1.619630814,11.13873324,1.896331787,540.6403809,182.5374636,1.972532272,2.098464966,692.4494629,1.242315292,402.8637695,201.2516479,1183.408203,10.6,16.8,61.1,0.09,0.22,0.002,0.005,99.658,749.8798828
60.13760376,53.94154358,58.4090271,1.592735291,11.13491854,1.9049927,558.2299805,182.5639121,1.96036911,2.109527588,690.9694824,1.233371735,384.1699219,201.1346436,1183.484863,11.2,14.8,61.1,0.09,0.22,0.002,0.005,99.658,763.3198242
60.04574585,53.92477417,58.49482727,1.61844635,11.10227106,1.900964379,556.020752,182.1229328,1.956678391,2.106519699,689.8527832,1.205068588,401.2744141,201.2706299,1183.771729,11.2,12,61.1,0.09,0.22,0.002,0.005,99.658,769.6098633
60.10977173,54.07850647,58.68063354,1.613327026,11.16775675,1.903784156,559.8509521,183.4204394,1.952983856,2.091255188,689.8432617,1.204030991,358.8916016,201.3117065,1184.928223,10.6,12.8,61.1,0.09,0.22,0.002,0.005,99.658,739.232666
60.05613708,54.18461609,58.70770264,1.63192749,11.17525899,1.901367188,558.112793,183.1066168,1.946151733,2.099565506,690.0612793,1.223974228,368.503418,201.1283569,1186.008789,11,16,61,0.09,0.22,0.002,0.005,99.658,738.5891113
60.09197998,54.39196777,58.92929077,1.623895645,11.16931442,1.898950219,546.347168,183.3049812,1.945524216,2.096021652,692.4909668,1.227409363,390.3759766,201.1022949,1188.107422,11.2,12,61,0.09,0.22,0.002,0.005,99.658,740.6889648
60.02488708,54.46606445,58.93656921,1.631145477,11.20040422,1.903784156,515.9588013,183.3604215,1.944307327,2.090967178,689.0522461,1.198368073,399.0795898,201.21521,1189.210205,11.6,12.8,60.9,0.09,0.2,0.003,0.01,99.672,739.0566406
60.06590271,54.52798462,58.95162964,1.630607605,11.19121715,1.899554491,555.4874268,183.3360074,1.942054749,2.08657074,700.3378906,1.24653244,383.1860352,201.2445679,1191.662598,10.6,14,60.6,0.09,0.2,0.003,0.01,99.672,745.0168457
60.15774536,54.52287292,59.0267334,1.64311409,11.20212084,1.902978539,445.5931396,183.3034553,1.94020462,2.090724945,690.6286621,1.227573395,464.3945313,201.2056274,1192.775391,10.7,16,60.6,0.09,0.2,0.003,0.01,99.672,751.4538574
60.21543884,54.63439941,58.94818115,1.627637863,11.18339702,1.898950219,542.6438599,183.7266327,1.941633224,2.099443436,698.4450684,1.242443085,420.8007813,201.1452637,1194.684082,10.7,14,60.6,0.09,0.2,0.003,0.01,99.672,764.0583496
60.32351685,54.87672424,59.05282593,1.630651474,11.32072622,1.90398562,566.3532715,184.6350399,1.938489914,2.085741043,700.6853027,1.197921753,364.1894531,201.5567627,1198.897949,11.1,8.8,60.6,0.09,0.2,0.003,0.01,99.672,734.3859863
60.46263123,54.93626404,59.05818176,1.617458344,11.30502237,1.904791236,545.6226807,184.7586362,1.93523407,2.079717636,700.5375977,1.224115372,375.6176758,201.6204834,1200.054199,11,11.2,60.6,0.09,0.2,0.003,0.01,99.672,735.2180176
60.34693909,55.06932068,59.07675171,1.640462875,11.29799696,1.904388428,538.9482422,185.2723491,1.936721802,2.085565567,696.8190918,1.245223999,417.6220703,201.3908081,1205.55835,11,14.8,60.6,0.09,0.2,0.003,0.01,99.672,732.5927734
60.24716187,54.99256897,59.05487061,1.657680511,11.28868274,1.898547411,568.6297607,185.3242291,1.944166183,2.087469101,704.4682617,1.248405457,378.5693359,201.2111816,1205.489014,10.5,14.8,60.5,0.09,0.2,0.003,0.01,99.672,734.7004395
60.20811462,55.01290894,59.09573364,1.643285751,11.30629393,1.901769996,550.6563721,184.8766376,1.955562592,2.083036423,703.6743164,1.210510254,382.1264648,201.5927124,1205.982666,10.6,14,60.5,0.09,0.2,0.003,0.01,99.672,732.4165039
60.43032837,54.93186951,59.08236694,1.626312256,11.35741091,1.90700686,570.4104004,185.0775451,1.944332123,2.084524155,694.4106445,1.181240082,408.0859375,201.6973267,1206.071533,9.8,16,60.3,0.09,0.2,0.003,0.01,99.672,729.8662109
59.71247864,54.91986084,58.91075134,1.633703232,11.35025835,1.896533251,551.2436523,185.223521,1.941165924,2.082626343,689.262207,1.252725601,356.5454102,202.0666504,1178.298828,9.9,18.8,60.3,0.09,0.2,0.003,0.01,99.672,727.8752441
59.50617981,54.93331909,58.88671875,1.627977371,11.33449092,1.901769996,538.6367188,185.795726,1.944187164,2.075315475,692.5209961,1.238567352,422.9956055,201.9372559,1171.158447,10.4,17.3,60.6,0.09,0.2,0.003,0.01,99.672,728.03125
60.02218628,55.01213074,58.858078,1.651288986,11.32291967,1.897137403,548.5699463,186.3989572,1.946094513,2.073568344,702.7407227,1.249120712,415.1245117,201.9713745,1169.329834,11.4,12.8,61.3,0.1,0.2,0.001,0.004,99.67,728.2104492
60.44604492,55.00564575,58.84916687,1.643123627,11.31745193,1.905395508,528.0686646,184.9844664,1.942409515,2.079122543,703.684082,1.238531113,422.4658203,201.5871582,1169.720215,10.3,16.5,60.6,0.09,0.2,0.003,0.01,99.672,725.107666
60.46092224,54.98641968,58.87677002,1.63684845,11.26954566,1.895123243,528.4442749,185.4666445,1.949342728,2.078269958,703.1220703,1.25963974,442.4462891,201.5548706,1169.718506,9.7,14.4,61.1,0.09,0.18,0.002,0.007,99.696,725.420166
60.37379456,55.01077271,58.87928772,1.61722374,11.36294223,1.899755836,531.6574097,185.8562525,1.942760468,2.072921753,693.2973633,1.248670578,405.5883789,202.7626343,1170.670898,9.7,18.4,60.8,0.09,0.18,0.002,0.007,99.696,721.7907715
60.31729126,54.99508667,58.76824951,1.630954742,11.41377311,1.903381348,531.3624268,186.5189931,1.950292587,2.073583603,700.7236328,1.260881424,414.140625,202.7906494,1170.698975,10.6,16.4,60.9,0.1,0.19,0.001,0.005,99.679,722.845459
60.29386902,54.98500061,58.79679871,1.646743774,11.41707918,1.900360107,530.586853,186.2611194,1.947900772,2.071414948,700.4355469,1.243564606,397.8686523,202.8336182,1170.319336,9.8,14.8,61.1,0.09,0.18,0.002,0.007,99.696,721.9848633
60.3351593,54.97776794,58.70991516,1.643211365,11.37518106,1.900762916,537.5875244,185.4025576,1.95240593,2.065490723,695.0656738,1.265697479,389.6948242,202.7420044,1170.696289,10.8,16.5,60.9,0.1,0.19,0.001,0.005,99.679,719.0004883
60.26873779,54.82194519,58.60397339,1.637741089,11.435199,1.902575731,540.4650879,185.7631739,1.943925858,2.065116882,689.814209,1.238342285,427.0825195,202.7188721,1171.655273,10.8,16.7,60.9,0.1,0.19,0.001,0.005,99.679,713.1416016
60.3841095,54.61904907,58.48538208,1.626527786,11.41838254,1.905395508,522.5397949,186.0480048,1.95092392,2.067457199,698.0314941,1.236457825,418.0004883,202.8723145,1171.822998,9.8,18,61.1,0.09,0.18,0.002,0.007,99.696,712.453125
60.18943787,54.45631409,58.32128906,1.642305374,11.44804183,1.900360107,439.5650024,186.0734361,1.950925827,2.060482025,708.0812988,1.260389328,436.1645508,202.8042603,1171.717773,10.4,15,61,0.09,0.18,0.002,0.007,99.696,714.9230957
60.49960327,53.71777344,57.99523926,1.620534897,11.4528102,1.901769996,425.6477051,187.3887447,1.966573715,2.064994812,736.3276367,1.281419754,430.715332,203.2564087,1172.193848,10.4,16.7,60.9,0.1,0.19,0.001,0.005,99.679,721.2299805
59.75454712,53.76916504,57.99395752,1.658302307,11.44263767,1.905798316,236.5308838,186.8511263,1.960083008,2.064506531,720.7976074,1.233314514,508.972168,202.4848633,1174.280273,9.9,14.5,61.1,0.09,0.18,0.002,0.007,99.696,725.9299316
59.53826904,54.16000366,58.02398682,1.653463364,11.32708405,1.510620117,493.668457,185.4595237,1.964090347,2.061813354,705.7478027,1.244478226,412.5512695,201.3214722,1172.817627,9.7,17.2,60.8,0.09,0.18,0.002,0.007,99.696,730.2866211
60.13250732,53.95278931,57.94638062,1.666881561,11.11056804,1.921105981,526.7389526,181.6911088,1.963245392,2.070983887,709.6721191,1.184419632,433.6669922,197.6762695,1173.801758,9.9,11.6,61.2,0.09,0.18,0.002,0.007,99.696,739.246582
60.2890625,53.93994141,57.8878479,1.66217041,11.11927827,1.916876197,528.609314,182.0028969,1.965742111,2.071182251,709.5285645,1.202802658,429.2016602,197.7109985,1175.262939,10.2,19.4,60.9,0.1,0.19,0.001,0.005,99.679,743.3840332
59.65090942,54.45307922,58.13424683,1.66220665,11.11934185,1.525726318,336.6201172,181.4525629,1.957633972,2.071426392,686.2875977,1.18170929,466.2866211,197.6425171,1174.328613,10.2,16.4,61.2,0.09,0.18,0.002,0.007,99.696,741.7290039
60.3396759,55.03681946,58.54507446,1.657993317,11.05611319,2.097949266,550.3074951,181.4367955,1.95548439,2.075771332,694.7302246,1.21905899,411.340332,197.1509399,1175.89209,10.1,19.4,60.9,0.1,0.19,0.001,0.005,99.679,741.7680664
60.2281189,54.95239258,58.37745667,1.674747467,11.05865633,2.106408596,549.8170166,180.6677519,1.965805054,2.074220657,703.984375,1.184431076,426.1743164,197.2737427,1175.26001,9.9,18.4,60.9,0.1,0.19,0.001,0.005,99.679,740.2009277
60.24687195,54.87564087,58.30230713,1.663988113,11.09495955,2.10661006,547.3355713,181.5502192,1.955602646,2.080350876,705.9655762,1.180620193,430.4882813,197.2922974,1175.239746,10.4,16.4,60.9,0.1,0.19,0.001,0.005,99.679,739.8024902
60.11427307,54.7003479,58.18843079,1.662416458,11.08491418,2.098553419,554.8205566,182.2704346,1.956134796,2.074394226,697.7995605,1.187467575,426.0229492,197.4197998,1174.820801,10.6,15,60.9,0.1,0.19,0.001,0.005,99.679,739.291748
60.0317688,54.49386597,58.06071472,1.677816391,11.06425122,2.10117197,559.6903076,182.4835491,1.955196381,2.079437256,687.2316895,1.187574387,343.0737305,197.2667236,1175.718506,10.6,18.3,60.9,0.1,0.19,0.001,0.005,99.679,743.7980957
59.8921051,54.1942749,57.89666748,1.67109108,11.03875631,2.1045959,552.2310791,182.4281088,1.971675873,2.072555542,693.2736816,1.192447662,368.125,197.3238525,1174.848633,10.5,15.1,61,0.1,0.19,0.001,0.005,99.679,747.2294922
60.13633728,53.67796326,57.54499817,1.645952225,11.06743014,2.147698879,541.0130615,182.8329756,1.976675034,2.078403473,712.9541016,1.204574585,379.7045898,197.8674316,1174.633057,10.6,14.6,61,0.1,0.19,0.001,0.005,99.679,756.5983887
59.97538757,53.80717468,57.54493713,1.693330765,11.08612217,2.1567626,543.0686646,182.6051109,1.979604721,2.08574295,706.28125,1.172718048,387.9541016,197.5999756,1175.823242,10.7,14.8,61,0.1,0.19,0.001,0.005,99.679,760.8703613
60.39247131,54.46069336,57.89949036,1.670886993,11.01497801,2.120910645,575.4276123,182.0832599,1.966783524,2.083023071,698.2875977,1.170879364,326.8774414,197.1001587,1175.831055,10.9,15.1,61,0.1,0.19,0.001,0.005,99.679,458.3479004
60.47151184,54.30836487,57.85029602,1.637966156,11.03748474,2.121514797,574.097168,183.1447638,1.973810196,2.090353012,704.3823242,1.209270477,338.0029297,197.196228,1176.182617,10.9,13.2,61,0.09,0.21,0.001,0.004,99.67,503.2585449
60.04516602,53.86434937,57.68492126,1.677522659,10.98140865,2.119299412,552.4936523,183.7886852,1.973743439,2.090749741,718.2253418,1.202022552,416.8652344,197.2069702,1177.236572,10.9,13.7,61,0.09,0.21,0.001,0.004,99.67,654.795166
60.43707275,53.85487366,57.68528748,1.687822342,11.06294786,2.118695021,559.7209473,185.0475361,1.970697403,2.088964462,719.7106934,1.201812744,369.4873047,197.6206055,1177.058838,10.8,14.2,61,0.09,0.21,0.001,0.004,99.67,666.2126465
59.67776489,52.91531372,57.46122742,1.664936066,11.09963256,2.109027147,566.4672852,185.6126204,1.984163284,2.087524414,710.5427246,1.192890167,341.3330078,198.085083,1177.733643,10.1,21.5,61,0.09,0.21,0.001,0.004,99.67,760.0673828
59.47608948,53.26580811,57.56427002,1.674917221,11.05967358,1.501354933,478.477356,186.006806,1.986213684,2.094251633,81.9654541,1.171440125,399.3066406,197.8803711,1177.717529,10.1,19.3,61,0.09,0.21,0.001,0.004,99.67,747.5874023
60.35775757,54.15983582,58.15776062,1.671897888,10.76346213,2.113256931,555.430542,181.1504386,1.965799332,2.095104218,699.5732422,1.135673523,366.3842773,193.9267578,1178.948975,10.4,16.8,61.1,0.09,0.21,0.001,0.004,99.67,727.7341309
60.3301239,53.86653137,58.10284424,1.711446762,10.75227234,2.111041307,576.402832,182.8304325,1.967119217,2.095169067,703.5368652,1.120056152,349.9609375,193.9468994,1179.422363,10.5,16.8,61.1,0.09,0.21,0.001,0.004,99.67,733.7590332
60.24975586,54.00650024,58.10392761,1.682313919,13.09948903,2.104998827,581.7011719,219.359491,1.966350555,2.092420578,694.0852051,1.160297394,317.9467773,193.6369019,1179.257568,10.5,15.1,61.1,0.09,0.21,0.001,0.004,99.67,729.5742188
60.14834595,54.42514038,58.05503845,1.67416954,13.38788035,2.102380276,577.9929199,221.9987548,1.967718124,2.100938797,690.9433594,1.224464417,352.0800781,196.4735107,1179.293701,10.7,15.8,61.1,0.09,0.21,0.001,0.004,99.67,724.4936523
59.87832642,54.01713562,57.89573669,1.667600632,13.34413846,2.10117197,587.6176758,223.3603483,1.968502045,2.106479645,693.8859863,1.198577881,329.9804688,196.2399902,1180.770264,10.6,17.5,61.2,0.09,0.21,0.001,0.004,99.67,725.6049805
59.81307983,54.01228333,57.86856079,1.684631348,13.29674081,2.107012987,560.3570557,223.3776417,1.984539032,2.106910706,691.6010742,1.22136879,352.0800781,196.2077026,1180.305664,10.7,15.9,61.2,0.09,0.21,0.001,0.004,99.67,723.831543
59.79833984,53.88082886,57.70617676,1.680929184,13.27315325,2.109832764,559.7510986,222.9290329,1.978849411,2.109651566,695.442627,1.145397186,397.2631836,196.2373657,1181.533691,10.6,17.7,61,0.09,0.21,0.001,0.004,99.67,728.4399414
59.80409241,53.76062012,57.61712646,1.68538475,13.31428843,2.114264011,560.2664795,222.313086,1.984197617,2.118005753,697.1604004,1.160135269,343.7548828,196.1494141,1181.776123,10.6,17.2,61,0.09,0.21,0.001,0.004,99.67,730.1601563
59.80046082,53.67858887,57.53372192,1.688617706,13.26727225,2.107012987,549.0897217,221.8105629,1.991348267,2.109033585,694.1977539,1.170761108,401.0473633,196.1661987,1182.262695,10.7,16.7,61,0.09,0.21,0.001,0.004,99.67,728.5842285
59.75790405,53.62313843,57.53605652,1.696836472,13.2410144,2.103991747,540.310791,222.1538859,1.995256424,2.1180439,692.7521973,1.139318466,401.9555664,196.1052856,1181.879395,10.5,16.8,61,0.09,0.21,0.001,0.004,99.67,726.7592773
59.87953186,53.66293335,57.24461365,1.67873764,13.24889812,2.070355177,563.409668,223.1045091,1.992961884,2.119895935,692.2341309,1.194816589,390.2246094,196.3907471,1182.751709,10.2,17,61,0.09,0.21,0.001,0.004,99.67,729.9772949
59.89529419,53.62257385,57.2361145,1.711177826,13.24791265,2.06552124,544.8829956,222.995663,1.99498558,2.122167587,695.1394043,1.188171387,399.1552734,196.0749512,1182.847168,10.4,17,61,0.09,0.21,0.001,0.004,99.67,731.7954102
59.94592285,53.57931519,57.19067383,1.705036163,13.22785369,2.05847168,535.3527222,222.3232586,2.00125885,2.114437103,699.3122559,1.14594841,412.4755859,196.2785034,1181.937012,10.4,16.6,61.3,0.09,0.21,0.001,0.002,99.672,736.8964844
59.97375488,53.49084473,57.13014221,1.717493057,13.26631858,2.064715624,585.2220459,222.1579549,2.00286293,2.119600296,694.3688965,1.191322327,336.9433594,195.9710083,1182.725342,9.9,16.4,61.4,0.09,0.21,0.001,0.002,99.672,745.2634277
60.01507568,53.52220154,57.10385132,1.720508575,13.19860765,2.069751024,567.9064941,222.0669107,1.998508453,2.119010925,700.7053223,1.177520752,412.2485352,196.1657104,1183.869629,10.2,16.7,61.4,0.09,0.21,0.001,0.002,99.672,742.3444824
60.12864685,53.58053589,57.27148438,1.683431625,13.19091468,1.96320188,587.8457031,221.3985753,1.995220184,2.116390228,695.1872559,1.169952393,329.9804688,195.9411011,1184.324951,10.6,13.6,61.3,0.09,0.21,0.001,0.002,99.672,738.5876465
60.16705322,53.57499695,57.31942749,1.698867798,13.46280742,1.954742432,587.2612305,226.4110911,1.993143082,2.11579895,704.2478027,1.21893692,334.5214844,199.4675903,1184.46582,10.2,14.7,61.3,0.09,0.21,0.001,0.002,99.672,741.1572266
60.37481689,53.72012329,57.35592651,1.723329544,13.42901553,1.93359375,581.40979,226.2478219,1.99344635,2.115310669,588.5476074,1.238096237,305.3833008,199.3963013,1186.012451,10.1,17.1,61.3,0.09,0.21,0.001,0.002,99.672,740.0009766
60.4046936,53.70799255,57.42318726,1.719711304,13.44916986,1.940643311,575.2947998,226.1145617,1.999042511,2.111362457,694.753418,1.232656479,342.6953125,199.2189331,1186.439697,10.6,15.1,61.3,0.09,0.21,0.001,0.002,99.672,741.6657715
60.33113098,53.78994751,57.53605652,1.704006195,13.43804366,1.93661499,579.6397705,226.501118,1.982135773,2.114583969,702.3344727,1.251571655,355.4101563,199.5663452,1188.512451,10.3,14.9,61.4,0.09,0.21,0.001,0.002,99.672,755.1950684
60.41055298,53.78625488,57.53739929,1.729711533,13.12727276,1.932183862,563.7598877,222.6172448,1.982971191,2.107891083,688.8439941,1.196443558,369.7143555,196.2192993,1189.578125,10.5,16.2,61.4,0.09,0.21,0.001,0.002,99.672,749.2932129
60.39971924,53.82611084,57.54475403,1.694875717,13.09532465,1.945477247,563.7994385,221.6157589,1.987577438,2.110509872,695.1420898,1.153612137,384.4726563,196.2600708,1190.586914,11.1,10,61.3,0.09,0.21,0.001,0.002,99.672,764.9484863
60.34013367,53.85423279,57.62249756,1.724128723,13.39385671,1.944470167,575.1297607,225.5621932,1.979690552,2.116092682,689.6887207,1.23742485,344.1333008,199.4959106,1192.72998,11.4,11.3,61.3,0.09,0.21,0.001,0.002,99.672,740.5737305
60.34526062,53.82432556,57.65132141,1.698709488,13.32833924,1.941851854,570.6634521,225.6939275,1.988079071,2.110904694,694.7922363,1.220056534,356.6210938,199.2141113,1192.523682,11.5,10.7,61.3,0.09,0.21,0.001,0.002,99.672,746.7949219
60.32797241,53.86706543,57.69961548,1.685693741,13.30408411,1.944470167,573.0135498,225.0917135,1.981632233,2.108623505,689.5678711,1.219247818,367.0654297,199.3814087,1195.070313,11.5,9.5,61.6,0.09,0.21,0.001,0.002,99.672,735.7548828
60.34390259,53.82752991,57.73442078,1.710947037,13.26762193,1.938226342,570.4868164,225.7458074,1.975191116,2.103523254,694.6962891,1.257774353,366.4599609,199.1635132,1195.170654,11.2,11.9,61.5,0.09,0.21,0.001,0.002,99.672,703.5610352
60.36132813,53.82424927,57.78529358,1.738096237,13.24641856,1.933996558,565.2094727,223.9935885,1.979866028,2.108182907,706.0024414,1.206893921,365.4760742,199.0328369,1197.192139,11.2,13,61.5,0.09,0.21,0.001,0.002,99.672,742.2402344
60.2966156,53.81182861,57.7796936,1.686786652,13.21593275,1.926745653,545.7709351,224.2824885,1.97703743,2.102134705,714.5910645,1.244216919,409.8266602,198.9987793,1197.898438,10.3,17.2,61.5,0.09,0.22,0.001,0.002,99.662,735.7341309
60.32373047,53.89318848,57.94219971,1.705911636,13.15308557,1.946685791,579.5074463,224.5027238,1.975435257,2.105979919,694.6711426,1.220804214,357.1508789,199.1346436,1199.272949,9.8,12.4,61.5,0.09,0.22,0.001,0.002,99.662,727.0983887
60.29820251,53.94754028,57.99598694,1.702665329,13.17343063,1.941448927,556.1136475,224.3903173,1.968385696,2.103075027,697.8166504,1.204317093,375.9960938,199.1322021,1200.894043,10.2,16.8,61.5,0.09,0.22,0.001,0.002,99.662,733.6464844
60.39059448,53.90356445,58.13948059,1.734766006,13.11614656,1.932183862,584.6976318,224.7697528,1.971437454,2.104244232,691.2680664,1.211193085,357.3779297,199.4779663,1202.822021,10.2,17.2,61.5,0.09,0.22,0.001,0.002,99.662,726.8659668
60.35165405,53.92121887,58.1723938,1.706806183,13.0822593,1.946081519,570.4151611,224.2509536,1.959779739,2.094085693,701.2429199,1.204389572,369.7900391,199.5498047,1202.488525,10.2,15.6,61.5,0.09,0.22,0.001,0.002,99.662,734.2697754
60.33813477,53.94747925,58.32693481,1.718652725,12.95888555,1.940039039,579.8309326,226.4227895,1.967082977,2.101652145,691.9423828,1.230760574,347.8417969,199.4987793,1202.960449,10,15.6,61.5,0.09,0.22,0.001,0.002,99.662,728.3039551
60.30453491,53.92576599,58.38275146,1.720691681,12.97042502,1.936212182,574.6855469,225.2366721,1.957004547,2.101539612,691.2336426,1.208890915,349.5825195,199.4873047,1202.853271,9.8,16.4,61.5,0.09,0.22,0.001,0.002,99.662,726.9682617
60.4052124,53.78341675,58.48947144,1.717388153,12.62122102,1.941650391,572.2175293,222.0984456,1.952899933,2.108171463,696.8908691,1.181095123,344.9658203,196.0708618,1201.890381,9.7,15.2,61.5,0.09,0.22,0.001,0.002,99.662,730.5324707
60.02409363,53.94549561,58.65135193,1.694349289,12.93539335,1.941046119,308.0645142,226.4990835,1.951242447,2.087709427,691.1877441,1.216976166,474.4604492,199.2457275,1181.397461,10,18,61.5,0.09,0.22,0.001,0.002,99.662,725.060791
60.06640625,54.0005188,58.67735291,1.685354233,12.93736428,1.945074439,412.1885376,225.9675686,1.947706223,2.09198761,697.4592285,1.195810318,439.7216797,199.0552979,1180.715088,10.2,16,61.5,0.09,0.22,0.001,0.002,99.662,728.7053223
60.0269165,54.0572052,58.63774109,1.745941162,12.95828155,1.938427687,323.1173706,226.0738716,1.955951691,2.093212128,698.2519531,1.218080521,481.8017578,199.2420044,1181.418457,10,15.2,61.5,0.09,0.18,0.001,0.001,99.703,727.6938477
60.19044495,54.2245636,58.484375,1.713512421,13.05218675,1.936413527,258.0761108,227.4329221,1.954000473,2.089506149,697.9841309,1.233551025,445.0952148,199.2122192,1181.426514,10.5,15.6,61.5,0.09,0.18,0.001,0.001,99.703,730.3222656
60.24482727,54.22337341,58.40270996,1.723524094,13.09878967,1.936413527,250.9821167,227.6994424,1.963357925,2.088453293,702.6105957,1.253925323,460.6860352,199.1298828,1181.862305,11.1,12,61.5,0.09,0.18,0.001,0.001,99.703,733.8771973
60.34724426,54.21943665,58.39968872,1.715684891,13.1488894,1.931781054,562.6434326,227.9542644,1.956323624,2.08814621,690.779541,1.218851089,382.8833008,198.9018555,1181.916748,11.2,14.4,61.5,0.09,0.18,0.001,0.001,99.703,736.9377441
60.34715271,54.21546936,58.3494873,1.734046936,13.00488447,1.933392286,588.6166992,223.1991137,1.960983276,2.090112686,697.5131836,1.177932739,353.3666992,196.3103638,1182.832275,10.5,13.2,61.5,0.09,0.18,0.001,0.001,99.703,740.4230957
60.24653625,54.11486816,58.34922791,1.754735947,13.29041477,1.935406446,579.3347168,227.1338496,1.959877014,2.091497421,689.3935547,1.218622208,355.4101563,198.6004639,1182.292725,10.2,15.2,61.5,0.09,0.18,0.001,0.001,99.703,738.8735352
60.42610168,53.97093201,58.37046814,1.720331192,13.42609093,1.939031959,568.6851807,227.3617143,1.956998825,2.088935852,695.9758301,1.224668503,360.5566406,198.8972168,1182.333008,10.6,14,61.5,0.09,0.18,0.001,0.001,99.703,738.0151367
